Code,cycles,P25_min,P50_min,P75_min
300306.SZ,13,19923.349166666667,28798.155983333334,43205.51116666666
300307.SZ,11,12961.9975,24472.972183333335,56145.91790833333
300308.SZ,30,5566.887870833333,9357.382916666667,18106.790125
300310.SZ,27,3587.4466666666667,7194.5125,11475.557583333333
300311.SZ,45,4310.102666666667,8610.439666666667,15825.929833333334
300313.SZ,107,1439.7969083333332,2881.5658333333336,7197.4185
300314.SZ,38,1468.9475125,8550.723825000001,20164.70735
300315.SZ,21,10067.02165,15849.976333333334,25919.4965
300316.SZ,19,4326.701408333333,16105.893516666667,38988.84956666667
300317.SZ,12,1445.4772541666666,9358.632983333333,16193.86925
300318.SZ,8,15861.588941666667,24489.469825,42139.60073333333
300319.SZ,11,19432.0755,38596.723816666665,56900.77198333333
300320.SZ,23,6490.152491666667,11490.662833333334,24458.729258333333
300321.SZ,35,3605.990083333333,8628.421516666667,14403.136916666666
300322.SZ,19,1442.4450083333331,2900.3218166666666,8634.005583333334
300323.SZ,35,2746.049591666667,8382.53,17240.442333333332
300324.SZ,69,1443.657,4316.340166666667,8638.598516666667
300326.SZ,17,7212.206666666667,20159.158666666666,43070.07648333333
300327.SZ,20,9717.562041666668,15847.41475,36580.84615416666
300328.SZ,14,7116.845545833334,10721.057816666667,20161.457679166666
300329.SZ,2,18706.42584583333,18710.337841666667,18714.2498375
300331.SZ,34,4320.266654166666,8626.677341666666,19793.633041666668
300332.SZ,30,5760.778237500001,12953.712925,23399.694958333333
300333.SZ,5,4319.44915,12952.988,28785.4295
300334.SZ,34,2732.9532916666667,9932.368258333332,18356.280079166667
300335.SZ,16,2530.5461666666665,14401.282,21952.761983333334
300337.SZ,24,4319.8317541666665,8640.223075,21962.5690125
300338.SZ,110,1437.0397916666666,2880.3714916666668,5760.634320833334
300339.SZ,15,8627.516258333333,14380.033166666666,24474.847083333334
300340.SZ,45,4312.397,7213.713,15821.9125
300341.SZ,18,11524.4051,18940.157916666667,42471.743075
300342.SZ,22,9354.747483333333,13679.613816666668,24484.84872083333
300343.SZ,1,12970.109483333334,12970.109483333334,12970.109483333334
300344.SZ,56,2830.880416666667,6478.034575,10077.836541666667
300345.SZ,3,5091.558266666667,7218.063683333334,7896.790091666667
300346.SZ,1,1444.1814833333333,1444.1814833333333,1444.1814833333333
300347.SZ,28,4849.871995833333,10762.060908333333,21576.04445833333
300348.SZ,15,9214.502075,21600.065833333334,29492.206066666666
300349.SZ,1,125269.44583333333,125269.44583333333,125269.44583333333
300350.SZ,27,4320.982841666667,7209.944,24473.138091666668
300351.SZ,32,3957.6944999999996,9356.860166666665,17632.082658333333
300352.SZ,4,21378.187087500002,23032.591925,28651.001054166667
300353.SZ,22,8780.9267125,17993.236416666667,26276.279375
300354.SZ,39,4276.423433333333,10069.106833333333,19448.102666666666
300355.SZ,37,1432.9681833333334,5476.317333333333,10054.21415
300357.SZ,15,12373.067566666667,17033.03065,46893.53665833334
300358.SZ,20,8794.617279166667,14243.008,24864.994470833335
300359.SZ,28,8632.741541666666,16548.598658333332,23451.843304166665
300360.SZ,15,7922.277158333333,11530.68585,21592.859408333334
300363.SZ,29,6942.190683333333,10112.308,24475.7865
300364.SZ,34,4683.403920833333,10079.800325,21587.0939625
300365.SZ,23,8647.612166666666,21558.914,29526.781591666666
300366.SZ,28,8136.23205,11511.774083333334,21950.872345833333
300368.SZ,85,1439.099,2882.0385,7194.99285
300369.SZ,39,5029.582008333333,11301.4845,19403.985741666667
300370.SZ,44,2456.0957375,4318.939833333334,7187.4070375
300371.SZ,10,4666.025212500001,10779.124916666668,15857.397516666668
300373.SZ,10,8457.3977875,13689.342841666667,58107.478416666665
300374.SZ,26,6480.7409625,14397.043733333334,21238.602333333332
300375.SZ,20,3604.44075,12974.87025,21364.297625
300376.SZ,2,11509.433754166666,14311.022174999998,17112.610595833332
300377.SZ,10,6085.805783333333,18624.828425,34711.61937916667
300378.SZ,19,4212.439258333334,11663.759683333334,36693.00359166667
300379.SZ,43,2879.712325,7199.538833333333,15124.069658333334
300380.SZ,5,4318.300683333333,7193.697016666667,7199.475
300381.SZ,18,10087.41825,15840.928,27752.33775
300382.SZ,22,2879.0645,7059.524658333334,19431.011987500002
300383.SZ,5,11325.46985,70666.38468333334,182973.65333333332
300384.SZ,7,4924.695491666667,7173.593983333333,17981.876333333334
300385.SZ,12,6104.2141125,9356.643658333334,11867.600404166667
300386.SZ,29,2880.1335,8625.56585,11534.144483333333
300388.SZ,3,20072.303166666665,30059.219833333333,48865.498675
300389.SZ,2,25558.6221625,33834.098991666666,42109.57582083333
300390.SZ,2,10433.576041666667,12234.473083333334,14035.370125
300391.SZ,44,2873.6880125,7914.405825,11520.465670833333
300393.SZ,16,2883.6448833333334,9352.435341666667,20871.425975
300394.SZ,8,1450.8886708333334,4351.704158333333,13684.511095833333
300395.SZ,23,5678.105575,14391.07285,24570.073758333332
300396.SZ,4,10797.2195,13568.692425000001,16046.361595833334
300397.SZ,13,11518.52985,15839.430516666667,28801.436816666668
300398.SZ,28,6173.732237499999,11518.534841666667,21241.700279166667
300399.SZ,10,2869.0552625,3599.645575,9701.422533333332
300400.SZ,41,4315.342166666666,7211.4955,12938.382516666667
300401.SZ,2,10432.825858333334,13678.910733333334,16924.995608333335
300402.SZ,10,3597.2159625,7919.9738333333335,14759.225512500001
300403.SZ,4,10076.938166666667,14396.884666666667,16554.384120833332
300405.SZ,19,2883.7648333333336,10071.477683333333,25168.96924166667
300406.SZ,1,126770.46266666667,126770.46266666667,126770.46266666667
300407.SZ,33,4323.4395,10079.22565,18726.550166666668
300408.SZ,3,10121.3395,18525.505816666668,19299.770900000003
300409.SZ,12,5742.534491666666,20852.324683333332,44320.20259583333
300410.SZ,41,1448.7615,7198.54715,10096.416166666666
300411.SZ,15,2879.7025750000003,4323.950833333333,10794.876
300412.SZ,26,2722.2663749999997,8647.608333333334,10096.134879166666
300413.SZ,12,4325.0332125,20013.896158333333,39948.22708333333
300414.SZ,18,8618.0875375,12239.427675,33119.643225
300415.SZ,2,4309.6053375,7186.799675,10063.9940125
300416.SZ,20,8199.181537499999,14410.5445,23396.66825
300417.SZ,59,2868.1379166666666,5756.7688333333335,9359.832483333334
300418.SZ,2,6838.2443875,9358.828258333333,11879.412129166667
300419.SZ,42,2878.984125,7200.392258333333,16915.551708333332
300420.SZ,18,1798.7855791666666,5760.441841666667,10068.082108333334
300421.SZ,13,2881.95285,8633.82265,15834.260516666667
300422.SZ,8,11513.672283333333,15098.526083333334,19443.974454166666
300423.SZ,29,1709.6021833333334,7170.70715,10073.8165
300424.SZ,26,5759.075808333333,9360.074925,19450.639875
300425.SZ,4,8280.208708333334,20159.227325,41758.442983333334
300426.SZ,35,2882.4263416666663,8636.5735,23011.634175
300427.SZ,3,1436.2292499999999,1440.1045,11516.497491666667
300428.SZ,16,5199.954458333334,23749.432325,44362.421637499996
300432.SZ,14,5357.2959875,18721.90240833333,54991.2510125
300433.SZ,1,5629.86535,5629.86535,5629.86535
300434.SZ,20,2518.8553875,16555.3695,30557.659029166665
300435.SZ,18,10440.976887499999,20145.202258333335,31339.84879583333
300436.SZ,33,7176.63285,11520.509683333334,24478.573316666665
300437.SZ,23,4311.325758333333,8633.727333333334,19526.147508333335
300438.SZ,1,61929.055,61929.055,61929.055
300439.SZ,17,6936.412666666667,11524.9145,21768.391833333335
300440.SZ,11,5759.51365,8639.9705,54000.42041666666
300441.SZ,5,24476.268166666665,28784.333833333334,54740.38216666667
300443.SZ,17,7173.2835,11540.7565,18820.7715
300444.SZ,25,4231.227166666667,11503.012833333334,27413.006166666666
300445.SZ,8,2152.7579958333336,5031.967575000001,7194.249208333333
300446.SZ,19,10078.025258333333,20156.356983333335,26647.019425
300447.SZ,17,4351.603316666667,8640.054666666667,15835.246
300448.SZ,25,2886.204166666667,10073.432833333334,15858.577666666666
300449.SZ,35,1447.375825,11502.336483333333,22319.248825000002
300450.SZ,14,7198.16875,19316.451,46519.55263333333
300451.SZ,34,4682.702558333333,9315.604933333332,14364.781125000001
300452.SZ,11,4896.707075,14441.323666666667,39636.495425
300454.SZ,50,1872.774070833333,5761.711758333333,13716.7332875
300455.SZ,10,12234.801779166668,25197.258,56881.0955125
300456.SZ,29,5744.56835,10078.229,11562.154166666667
300459.SZ,41,2850.2233166666665,7205.849833333334,18719.6835
300460.SZ,10,4675.153545833333,10079.776075,15108.917374999999
300461.SZ,57,2874.9106833333335,7199.3085,12955.721166666666
300462.SZ,27,3600.8625833333335,10056.6615,16559.364583333336
300463.SZ,10,9211.391570833333,50341.877925,63613.373316666664
300465.SZ,4,19008.0558375,25194.636925,30959.244225
300466.SZ,8,2519.3376125,5039.6345083333335,14753.476708333334
300467.SZ,37,4304.387166666666,7188.628333333333,11525.832833333334
300468.SZ,5,4295.4490166666665,8643.421,15839.775833333333
300469.SZ,45,2870.738,5758.944,11515.527516666667
300470.SZ,8,15153.046675000001,46022.818516666666,70900.966625
300471.SZ,37,4357.575,10075.98235,20137.11085
300472.SZ,50,4319.758366666667,7231.0735,11517.4624625
300473.SZ,23,2879.328833333333,18718.631483333334,25912.218583333335
300474.SZ,12,4117.483204166667,5764.522658333333,10788.481541666668
300475.SZ,3,9355.136658333333,18705.32265,20182.586491666665
300476.SZ,8,15470.044754166665,29521.830425,50763.512637499996
300477.SZ,17,8646.107666666667,12945.265983333333,20171.216016666665
300478.SZ,42,3242.4631666666664,7195.792741666666,14035.103445833332
300479.SZ,25,8636.686833333333,14374.541166666666,20144.97985
300480.SZ,27,4307.477908333333,10093.053,24445.295166666667
300481.SZ,20,8258.998204166666,14430.334341666667,25928.297016666667
300482.SZ,6,1473.2214458333333,8673.165166666666,19120.956375
300483.SZ,5,2868.643,7149.363,18728.3785
300484.SZ,32,2879.756416666667,6485.060333333333,18705.963208333334
300485.SZ,14,18752.874370833335,29573.976166666667,55425.661987499996
300486.SZ,11,3599.5601666666666,7181.053833333333,15838.577825
300487.SZ,10,3169.0401625,8609.91875,16241.259875
300488.SZ,6,8263.483025,14380.168075,25923.1131375
300489.SZ,34,2872.2273208333336,8636.67325,16554.2483875
300490.SZ,1,11459.681316666667,11459.681316666667,11459.681316666667
300491.SZ,26,3177.16095,7914.599908333334,14400.391566666667
300492.SZ,4,1434.8854583333334,5751.768916666667,11871.188166666667
300493.SZ,8,13303.2282875,28664.61075,59030.6394625
300494.SZ,28,5381.6194625,11513.731258333333,22681.86195
300495.SZ,4,1313.0199541666666,4266.42775,7529.3838749999995
300496.SZ,2,11470.183041666667,14430.65225,17391.121458333335
300497.SZ,12,3887.943583333333,24497.890008333332,37431.6828625
300498.SZ,1,34437.26018333333,34437.26018333333,34437.26018333333
300499.SZ,26,1440.0110041666667,8638.340916666668,16912.675750000002
300500.SZ,30,5757.643720833334,10799.003008333333,21239.626995833336
300501.SZ,6,8266.224654166666,11504.935916666665,19072.830791666667
300502.SZ,5,1435.3269833333334,10066.6155,57603.50066666667
300503.SZ,38,2876.9761708333335,7918.937325,18000.843629166666
300504.SZ,29,5759.891,14386.571166666667,21598.376683333332
300505.SZ,35,4317.166683333333,10079.701166666666,18720.54725
300506.SZ,73,1434.0993333333333,2870.5524833333334,5749.861183333333
300507.SZ,25,2875.8889833333333,8637.546333333334,17278.6085
300508.SZ,3,9367.879175,18701.6215,19497.434508333332
300509.SZ,6,4314.250333333333,12958.115925,28080.66424166667
300510.SZ,34,4318.1781625,9251.186833333333,15463.353970833334
300511.SZ,46,1449.7345833333334,5771.4760750000005,11165.795566666666
300512.SZ,15,9951.982233333334,18635.834983333334,28810.139825
300513.SZ,3,2156.8779916666667,2885.6843166666667,20158.781241666667
300514.SZ,23,10798.076833333333,15824.941333333334,21584.70184166667
300515.SZ,12,8637.693033333333,15839.279666666665,36372.15295833333
300516.SZ,19,5027.819083333334,8720.883333333333,12267.761325
300517.SZ,20,3957.602595833333,7917.267083333333,15480.947708333333
300518.SZ,6,1437.9198041666668,1440.0129166666666,6957.974916666666
300519.SZ,29,2878.463166666667,10075.309483333333,18721.9905
300520.SZ,6,3231.7085583333333,5041.266008333334,10084.843695833333
300521.SZ,23,6481.61,10080.548166666667,25828.22834166667
300523.SZ,27,4207.479916666666,11633.2785,25160.151833333333
300525.SZ,20,8608.432733333333,12977.366766666666,27454.78195416667
300527.SZ,6,2514.29075,7215.919583333334,11851.576529166667
300528.SZ,27,2160.7615,5750.259983333333,15117.193583333334
300529.SZ,8,9681.335037499999,21614.964500000002,66598.03766666667
300530.SZ,75,1445.5410916666665,4320.686833333333,8650.827416666667
300531.SZ,34,1851.21945,9349.782258333333,18356.673970833333
300532.SZ,5,21594.541333333334,31679.751683333332,40334.54915
300533.SZ,9,10089.000166666667,20154.570666666667,21589.630016666666
300534.SZ,20,5409.208620833333,16551.955425,26304.57505
300535.SZ,24,6480.919470833333,17982.6095,29157.42065
300536.SZ,103,1439.511825,2875.3056666666666,6474.241583333333
300537.SZ,25,7152.358666666667,12954.146666666667,25915.261316666667
300538.SZ,39,2163.539408333333,8634.076483333334,21597.0065
300539.SZ,11,7915.357166666667,18721.128,33836.500166666665
300540.SZ,31,7916.229841666667,11503.569333333333,20157.889075
300541.SZ,1,79175.79881666666,79175.79881666666,79175.79881666666
300542.SZ,19,7915.749083333333,11519.915983333334,25922.4925
300543.SZ,20,2878.7550833333335,19406.572991666668,34966.30015416667
300545.SZ,28,5397.3798750000005,10811.249583333334,21241.46704583333
300546.SZ,19,5038.372425,11519.154,16564.255
300547.SZ,13,5758.298,17275.66866666667,30235.900333333335
300548.SZ,32,3949.0079583333336,11540.6065,24136.54651666667
300549.SZ,31,3600.798083333333,8637.68985,15113.499749999999
300550.SZ,8,7907.08275,12237.620166666668,22333.440508333333
300551.SZ,69,1444.883,4325.926683333333,8648.2165
300552.SZ,19,5759.288591666666,11518.08615,18720.09675
300553.SZ,33,4311.099666666667,10073.708816666667,18733.07835
300554.SZ,38,2878.769875,9355.210758333335,14037.396833333332
300555.SZ,44,1441.0082499999999,4307.101425,7499.6480458333335
300556.SZ,59,1440.7292416666667,5759.855666666666,11502.595341666667
300557.SZ,13,1439.5636666666667,10085.4255,20152.17565
300558.SZ,28,5763.2576625,10815.6005,21992.59625833333
300559.SZ,16,7091.034291666667,11381.549658333333,31117.5127875
300560.SZ,31,3599.4690833333334,8645.421483333334,23740.665408333334
300561.SZ,24,3970.9823499999998,7916.103349999999,19433.584904166666
300562.SZ,28,2878.336875,7925.392925,18731.275237500002
300563.SZ,16,2879.829083333333,7886.10035,22688.395029166666
300564.SZ,11,2877.4286,7194.10965,22299.426574999998
300565.SZ,28,3956.576416666667,9342.292241666666,20525.085291666666
300566.SZ,4,15424.258958333332,23720.04033333333,40674.855375
300567.SZ,72,1446.2036666666668,4465.244241666666,9950.129795833333
300568.SZ,22,4682.663500000001,15679.659916666667,26997.284225
300569.SZ,21,10023.308,15787.01465,24705.653333333332
300570.SZ,40,2879.467329166667,9340.838425,19079.728583333334
300571.SZ,35,2167.791,10071.202666666666,20122.30375
300572.SZ,38,4313.702466666667,6480.293841666667,12965.386208333333
300573.SZ,121,1437.66215,2883.11915,5759.821983333333
300575.SZ,3,12953.443666666666,18731.889,64785.67391666667
300576.SZ,11,7177.74935,10076.456983333333,26641.156666666666
300577.SZ,9,8622.226483333334,20157.918016666667,25914.003166666665
300578.SZ,35,2884.0239166666665,8639.809816666666,19433.35575
300579.SZ,20,6781.618566666667,10158.328000000001,31362.297875000004
300580.SZ,9,12967.959833333332,18741.241166666667,24418.496983333334
300581.SZ,6,1413.1899291666666,10082.335166666666,19800.471529166665
300582.SZ,10,1832.3139541666665,7921.798675,17262.369420833333
300583.SZ,6,1440.2972333333332,6479.855908333333,12617.933208333332
300584.SZ,27,2195.3869166666664,10051.821166666667,32415.898583333335
300585.SZ,38,4142.146275,10806.438758333334,18365.031583333333
300586.SZ,26,7176.575375,13671.710758333335,25569.983220833332
300588.SZ,34,4319.272491666667,9356.496416666667,18351.564862500003
300589.SZ,16,14759.049341666667,19417.50375,26282.00098333333
300590.SZ,12,2519.9025,19437.982408333333,23065.976254166668
300591.SZ,43,2872.9790833333336,8616.7745,12959.704408333335
300592.SZ,12,4678.299083333333,12239.464258333333,16519.149791666667
300593.SZ,6,6643.582879166666,9978.269925,11139.338708333333
300594.SZ,53,2881.45485,5760.025333333333,12956.40115
300595.SZ,5,6898.189516666666,35992.55598333333,40124.67651666667
300596.SZ,13,15821.608666666667,21581.949183333334,30288.837
300597.SZ,13,11509.995016666666,21552.79435,41755.297333333336
300598.SZ,13,4312.1575,8632.069833333333,12941.25065
300599.SZ,29,4321.108,11508.705,19941.4175
300600.SZ,11,5760.224916666666,8644.212166666666,30945.77309166667
300601.SZ,2,26525.931875000002,36001.53441666667,45477.136958333336
300602.SZ,5,8637.012,8637.018316666667,10059.706833333334
300603.SZ,11,1438.6845083333333,4349.282333333334,10796.397166666666
300604.SZ,33,4313.09335,11515.725833333334,20157.316666666666
300605.SZ,16,4320.144666666667,13682.460666666666,19788.1882125
300606.SZ,58,3253.5357208333335,7194.519183333334,11519.309029166667
300607.SZ,23,9355.825,21623.968483333334,32396.790266666667
300608.SZ,23,5041.573583333333,10079.418333333333,21702.336750000002
300609.SZ,32,1445.4885125,7866.6193416666665,13354.316975
300610.SZ,13,8623.659166666666,11520.022333333332,18719.863516666668
300611.SZ,13,4315.127333333333,47500.64885,56177.14851666667
300612.SZ,37,4319.801,10075.733333333334,21599.79533333333
300613.SZ,10,1994.185,7092.301908333333,8611.285120833334
300614.SZ,36,2878.5072958333335,7911.574591666667,21947.76977916667
300615.SZ,1,75.97616666666667,75.97616666666667,75.97616666666667
300616.SZ,5,11515.369166666667,17280.975333333332,28906.8945
300617.SZ,19,8626.932416666667,12984.759516666667,28687.83225
300618.SZ,2,6944.950991666667,13723.539166666667,20502.127341666666
300619.SZ,24,4259.288075,6472.321658333333,13316.315916666666
300620.SZ,3,25199.268825,30232.742316666667,53994.50133333333
300621.SZ,41,2880.4228333333335,7199.731666666667,15851.674833333333
300622.SZ,25,2871.444016666667,5759.7875,28800.0505
300623.SZ,3,5038.865591666667,7180.131016666666,7909.187
300624.SZ,21,1441.2095,7210.1793333333335,18721.39785
300625.SZ,3,10086.651583333334,17294.396666666667,21599.758833333333
300626.SZ,41,2889.0518166666666,8638.433816666668,15840.612333333333
300627.SZ,19,2875.0896666666667,5727.542333333334,17999.5406
300628.SZ,6,20902.0110875,32394.238183333335,46956.68249166667
300629.SZ,10,2867.6272125,9355.499766666668,13679.947833333334
300630.SZ,46,1799.0818333333334,4320.115333333333,8639.671208333333
300631.SZ,32,5393.382816666667,10086.028999999999,22322.765595833334
300632.SZ,5,5764.3296666666665,15838.44315,34535.60366666667
300633.SZ,41,5577.117333333334,11503.6675,15898.101666666667
300634.SZ,4,5408.557733333333,12266.959658333333,32058.330166666667
300635.SZ,19,2156.0437583333332,8611.908166666666,13062.922158333333
300637.SZ,51,2878.6233333333334,5757.063816666667,10079.682925000001
300638.SZ,9,9941.56085,22996.84615,28794.968666666668
300639.SZ,22,7161.285674999999,10088.614666666666,19699.100970833333
300640.SZ,33,2879.97735,5764.4231666666665,12932.08185
300641.SZ,6,6839.147179166666,15115.713333333333,25525.324262500002
300642.SZ,9,3066.9825,4316.465483333333,5764.31815
300643.SZ,6,561.4335833333333,5757.776333333333,12239.326833333333
300644.SZ,24,6836.635916666666,11517.710158333333,24075.783220833335
300645.SZ,9,5764.077,11523.165833333333,31661.03815
300647.SZ,42,2862.183225,7917.414325,12955.604720833333
300648.SZ,39,2160.0589333333332,11525.7505,19436.762416666665
300649.SZ,29,4319.123166666666,8583.992,24484.834666666666
300650.SZ,11,1432.12385,2881.0375,18720.307491666666
300651.SZ,38,2876.3945833333337,8630.879766666665,17999.618166666667
300652.SZ,22,1808.3700041666666,8637.906599999998,22308.56367916667
300653.SZ,16,8275.585441666666,16563.252741666667,26617.34356666667
300654.SZ,32,2879.4125166666668,8631.557508333333,11880.411220833332
300656.SZ,9,7216.641666666666,10083.380833333333,21570.267483333333
300657.SZ,39,2884.3480833333333,8648.1065,15116.580491666668
300658.SZ,4,12227.396904166668,22306.438066666666,41392.50499166666
300659.SZ,27,6422.684258333334,10079.462816666666,16552.06566666667
300660.SZ,3,5018.282991666667,8587.826833333333,13646.770166666667
300661.SZ,11,1336.2676666666666,2943.053,7420.058424999999
300662.SZ,35,5756.326158333333,14352.300833333333,19445.36591666667
300663.SZ,6,6486.3564625,10786.143433333333,14042.842129166667
300664.SZ,8,21594.9792625,43942.86433333333,83161.44583750001
300665.SZ,19,5752.869825,10079.621316666668,41758.70866666667
300666.SZ,27,5755.017991666667,10032.139166666666,23028.927233333336
300667.SZ,28,2881.1205458333334,8639.72725,11898.679208333335
300668.SZ,34,4291.973558333333,7927.045491666667,17262.829125
300669.SZ,14,4306.3081250000005,7918.324658333333,17955.906654166665
300670.SZ,39,1443.6037666666666,5755.597316666666,17274.390083333332
300671.SZ,25,1463.2655166666666,4330.680833333333,18825.681166666665
300672.SZ,6,10066.132708333334,10817.299508333334,12450.341545833333
300673.SZ,4,7221.729879166667,8641.0995,22311.222829166665
300674.SZ,18,4433.209958333333,7088.271666666667,37085.93234166667
300675.SZ,22,1806.396575,8632.811408333335,11157.237375
300676.SZ,14,3229.4223333333334,6428.91575,46869.6032375
300677.SZ,5,4312.882316666667,10057.748516666667,30447.019833333332
300678.SZ,27,4920.135916666666,12959.358166666667,20258.863933333334
300679.SZ,2,1990.3601708333333,2766.820175,3543.2801791666666
300680.SZ,23,7185.556425,15810.327666666666,25183.708566666668
300681.SZ,24,3953.2740000000003,15116.874158333332,22696.53925
300682.SZ,2,5039.903525,10077.293566666665,15114.683608333333
300683.SZ,47,2728.104341666667,5753.5239833333335,15842.749491666667
300684.SZ,9,2879.93165,5756.30185,8636.823316666667
300685.SZ,3,9358.239908333333,18711.153,51035.78209166667
300686.SZ,39,2881.126166666667,5759.955,16557.601091666667
300687.SZ,21,10052.317816666668,17280.0725,30308.98415
300688.SZ,43,4319.648675,8639.347683333333,17280.48691666667
300689.SZ,9,2874.1356833333334,4319.2,8882.20435
300690.SZ,4,1439.5455,4319.965583333334,8280.782541666667
300691.SZ,13,4307.1770166666665,8642.312183333333,25919.078833333333
300692.SZ,2,14389.950779166666,15836.340241666667,17282.729704166668
300693.SZ,27,4313.7860083333335,8638.010833333334,19439.8455
300694.SZ,10,8284.124245833333,15130.601158333335,41733.629916666665
300695.SZ,37,2854.47735,7208.590016666667,11512.973483333333
300696.SZ,2,11325.190220833334,20991.297591666666,30657.404962499997
300697.SZ,37,2882.0543333333335,7197.11185,17237.85515
300698.SZ,29,4320.460666666667,14390.128333333334,21603.51716666667
300699.SZ,2,7510.051241666667,9251.079833333333,10992.108425
300700.SZ,27,1445.9279166666668,4319.025,10068.318408333333
300701.SZ,7,5764.81725,7235.680683333333,51107.93493333334
300702.SZ,18,4351.2798041666665,10074.211508333334,17280.201154166665
300703.SZ,15,6474.534666666666,21578.667183333335,32405.252324999998
300705.SZ,9,11536.901516666667,15824.854166666666,18714.42585
300706.SZ,19,7883.008825000001,17288.25965,39640.88624166667
300707.SZ,14,8627.717583333333,12967.487075000001,18367.89558333333
300708.SZ,11,2882.4703250000002,7159.270166666666,9440.238925
300709.SZ,21,4317.0505,15839.4105,25873.524833333333
300710.SZ,31,4293.053666666667,10100.961183333333,19439.951650000003
300711.SZ,18,6479.864041666667,10793.942408333332,18002.566033333336
300712.SZ,36,5764.123291666667,11505.563908333334,20137.657666666666
300713.SZ,36,1627.4442083333333,7191.262091666667,17638.339179166665
300715.SZ,6,21558.3888625,35312.92425833333,56325.50764166666
300717.SZ,22,7536.603666666667,17130.5091,28774.198725000002
300718.SZ,7,3590.3318333333336,7234.186333333333,15826.400508333334
300719.SZ,23,6478.647325,12949.949666666667,30942.77091666667
300720.SZ,13,2881.4711666666667,5760.7405,8636.746516666666
300722.SZ,1,8641.654,8641.654,8641.654
300723.SZ,44,2914.235904166667,6480.566233333333,16361.911541666666
300724.SZ,20,6814.064191666666,15013.894341666666,36425.97172083333
300725.SZ,26,4676.946345833333,10071.527825000001,15451.282304166667
300726.SZ,22,6057.7066958333335,10761.822916666668,26946.670537500002
300727.SZ,31,3605.48175,7204.058,18720.89684166667
300729.SZ,18,8617.989166666666,20152.037833333336,31346.0982125
300730.SZ,26,1806.879525,5044.584,14747.73105
300731.SZ,41,2880.9051666666664,7185.089816666667,17283.811833333333
300732.SZ,8,6101.6559625,9359.875841666666,29132.646125
300733.SZ,20,1480.6087208333333,7797.575316666666,24830.408083333332
300735.SZ,4,3396.5296,6340.984008333333,13676.012375
300736.SZ,8,3594.150704166667,5760.36275,12232.6889625
300737.SZ,11,12876.222658333332,17264.866483333335,31662.7125
300738.SZ,1,8644.15335,8644.15335,8644.15335
300739.SZ,5,5759.903,10069.473833333333,19923.4325
300740.SZ,4,8615.3203625,11506.324316666665,13679.998616666666
300741.SZ,11,4139.537841666667,7213.539,68414.955075
300743.SZ,5,15803.9925,30238.246,69119.76151666667
300745.SZ,44,1450.5426541666666,9234.832983333334,17270.1095
300746.SZ,41,2881.93635,5759.7936666666665,14399.925983333333
300747.SZ,16,11603.617195833333,26509.837325,33844.544108333335
300749.SZ,16,6842.744087499999,10793.914,15826.9368875
300750.SZ,18,7485.135375,17342.682175,31980.821162499997
300751.SZ,91,1450.0623333333333,4245.303183333333,6967.133425
300752.SZ,32,3928.6150708333334,10805.039574999999,17250.665375
300753.SZ,29,5752.886833333333,15832.687666666667,21599.701516666668
300755.SZ,14,11883.844341666667,20161.4481,46394.5133375
300756.SZ,24,2883.9647958333335,7918.787758333334,10796.813670833333
300757.SZ,21,2874.571,5755.015833333333,10081.037
300758.SZ,20,10077.650245833334,14400.3485,29149.8703625
300759.SZ,7,5761.808916666667,12976.59315,18738.610591666664
300760.SZ,74,1371.5983666666666,4156.717991666666,9830.714583333334
300761.SZ,3,2103.3958416666665,4097.839833333333,7079.046075
300762.SZ,2,5025.0867916666675,10047.818916666667,15070.551041666668
300763.SZ,41,2870.5216833333334,7198.485483333333,17279.6385
300765.SZ,1,24466.973316666667,24466.973316666667,24466.973316666667
300766.SZ,31,4339.271500000001,10063.9455,18563.5405
300767.SZ,7,1430.0515833333334,1440.30735,24489.339
300768.SZ,1,11571.869983333334,11571.869983333334,11571.869983333334
300769.SZ,56,2559.847175,4908.404733333333,8722.764037500001
300770.SZ,15,5779.751825,11573.693666666666,34657.356758333335
300771.SZ,3,6389.663658333333,7198.018166666667,15121.423833333334
300772.SZ,11,10697.067991666667,18739.223666666665,29503.80275833333
300773.SZ,6,32815.16017083333,43291.10775833333,118250.52969583333
300774.SZ,24,10074.128704166667,17272.181491666666,26667.365970833333
300775.SZ,19,4952.799666666666,14388.08085,43289.502
300776.SZ,30,5810.225858333333,11519.745575,22315.969904166668
300777.SZ,24,6277.673820833334,11571.595166666666,23451.136179166668
300778.SZ,3,10794.154166666667,14399.029666666667,26631.613508333336
300779.SZ,18,2876.4747041666665,5760.400916666667,10074.3215
300780.SZ,47,2879.996166666667,7200.155833333333,14397.076166666666
300781.SZ,28,5759.725583333333,9359.361825,24475.745558333332
300782.SZ,80,2358.031341666667,5542.9760166666665,8617.052458333334
300783.SZ,3,2874.3290833333335,5748.010016666667,8626.9606
300785.SZ,22,5014.993041666667,10082.957083333333,25199.631579166668
300786.SZ,67,1439.9860166666667,5677.903666666667,9357.98975
300787.SZ,15,2153.9445833333334,7199.689816666667,26618.042583333336
300788.SZ,24,5039.2096833333335,10083.824416666666,27696.251416666666
300789.SZ,15,2157.12025,8629.048983333334,17269.693341666665
300790.SZ,21,3081.030333333333,10332.77015,28809.20965
300791.SZ,12,9695.24825,12295.942749999998,20170.13887916667
